"Site","Depth","ProjArea","StraightLength","StraightWidth","WLRatio","Volume","Age","keep"
"NGG",8,0.0292,0.2086,0.1903,0.9123,44,1997.184,TRUE
"NGG",8,0.0296,0.4649,0.0988,0.2125,44,1997.184,TRUE
"NGG",8,0.0299,0.3551,0.1043,0.2937,44,1997.184,TRUE
"NGG",8,0.0299,0.3113,0.1948,0.6258,44,1997.184,TRUE
"NGG",8,0.0299,0.3129,0.1296,0.4142,44,1997.184,TRUE
"NGG",8,0.0303,0.2267,0.1903,0.8394,44,1997.184,TRUE
"NGG",8,0.0307,0.3116,0.1826,0.586,44,1997.184,TRUE
"NGG",8,0.0307,0.3982,0.1475,0.3704,44,1997.184,TRUE
"NGG",8,0.0311,0.3345,0.0985,0.2945,44,1997.184,TRUE
"NGG",8,0.0314,0.4777,0.0988,0.2068,44,1997.184,TRUE
"NGG",8,0.0314,0.3054,0.1655,0.5419,44,1997.184,TRUE
"NGG",8,0.0318,0.4353,0.0864,0.1985,44,1997.184,TRUE
"NGG",8,0.0329,0.3888,0.1129,0.2904,44,1997.184,TRUE
"NGG",8,0.0329,0.4568,0.0967,0.2117,44,1997.184,TRUE
"NGG",8,0.0333,0.3116,0.1396,0.448,44,1997.184,TRUE
"NGG",8,0.0337,0.3888,0.1299,0.3341,44,1997.184,TRUE
"NGG",8,0.0337,0.3464,0.1471,0.4247,44,1997.184,TRUE
"NGG",8,0.0348,0.538,0.1238,0.2301,44,1997.184,TRUE
"NGG",8,0.0359,0.3464,0.2766,0.7985,44,1997.184,TRUE
"NGG",8,0.037,0.2443,0.2209,0.9042,44,1997.184,TRUE
"NGG",8,0.0378,0.3022,0.2056,0.6803,44,1997.184,TRUE
"NGG",8,0.0382,0.348,0.2141,0.6152,44,1997.184,TRUE
"NGG",8,0.0385,0.2632,0.2204,0.8374,44,1997.184,TRUE
"NGG",8,0.0385,0.2792,0.2091,0.7489,44,1997.184,TRUE
"NGG",8,0.04,0.3095,0.2334,0.7541,44,1997.184,TRUE
"NGG",8,0.04,0.3293,0.233,0.7076,44,1997.184,TRUE
"NGG",8,0.0404,0.4493,0.1907,0.4244,44,1997.184,TRUE
"NGG",8,0.0408,0.331,0.1471,0.4444,44,1997.184,TRUE
"NGG",8,0.0412,0.64,0.0968,0.1513,44,1997.184,TRUE
"NGG",8,0.0412,0.2741,0.2539,0.9263,44,1997.184,TRUE
"NGG",8,0.0423,0.349,0.1394,0.3994,44,1997.184,TRUE
"NGG",8,0.043,0.386,0.1592,0.4124,44,1997.184,TRUE
"NGG",8,0.0449,0.4605,0.1221,0.2651,44,1997.184,TRUE
"NGG",8,0.0453,0.4142,0.1592,0.3844,44,1997.184,TRUE
"NGG",8,0.0494,0.3717,0.2598,0.699,44,1997.184,TRUE
"NGG",8,0.0494,0.4507,0.137,0.304,44,1997.184,TRUE
"NGG",8,0.0513,0.3125,0.2132,0.6822,44,1997.184,TRUE
"NGG",8,0.0528,0.2871,0.2267,0.7896,44,1997.184,TRUE
"NGG",8,0.0535,0.312,0.2518,0.8071,44,1997.184,TRUE
"NGG",8,0.055,0.6182,0.1179,0.1907,44,1997.184,TRUE
"NGG",8,0.0557,1.324,0.104,0.0785,44,1997.184,TRUE
"NGG",8,0.0561,0.295,0.2524,0.8556,44,1997.184,TRUE
"NGG",8,0.0569,0.3905,0.2166,0.5547,44,1997.184,TRUE
"NGG",8,0.058,0.503,0.165,0.328,44,1997.184,TRUE
"NGG",8,0.0614,0.4591,0.2086,0.4544,44,1997.184,TRUE
"NGG",8,0.0621,0.4128,0.1786,0.4327,44,1997.184,TRUE
"NGG",8,0.0621,0.3911,0.245,0.6264,44,1997.184,TRUE
"NGG",8,0.0625,0.3222,0.2788,0.8653,44,1997.184,TRUE
"NGG",8,0.0632,0.3566,0.233,0.6534,44,1997.184,TRUE
"NGG",8,0.0647,0.4356,0.1786,0.41,44,1997.184,TRUE
"NGG",8,0.0651,0.36,0.2476,0.6878,44,1997.184,TRUE
"NGG",8,0.0658,0.6627,0.2388,0.3603,44,1997.184,TRUE
"NGG",8,0.0707,0.3811,0.2258,0.5925,44,1997.184,TRUE
"NGG",8,0.0715,0.6462,0.1511,0.2338,44,1997.184,TRUE
"NGG",8,0.0737,0.3171,0.3022,0.953,44,1997.184,TRUE
"NGG",8,0.0763,0.4181,0.2632,0.6295,44,1997.184,TRUE
"NGG",8,0.0793,0.4784,0.208,0.4348,44,1997.184,TRUE
"NGG",8,0.0797,0.363,0.3206,0.8832,44,1997.184,TRUE
"NGG",8,0.0801,0.5351,0.2602,0.4863,44,1997.184,TRUE
"NGG",8,0.0819,0.7695,0.1826,0.2373,44,1997.184,TRUE
"NGG",8,0.0834,0.4168,0.2821,0.6768,44,1997.184,TRUE
"NGG",8,0.0849,0.8165,0.1406,0.1722,44,1997.184,TRUE
"NGG",8,0.0917,0.4242,0.3122,0.736,44,1997.184,TRUE
"NGG",8,0.0932,0.7541,0.1823,0.2417,44,1997.184,TRUE
"NGG",8,0.0976,0.7344,0.1993,0.2714,44,1997.184,TRUE
"NGG",8,0.0995,0.4088,0.3288,0.8043,44,1997.184,TRUE
"NGG",8,0.0999,0.8916,0.1396,0.1566,44,1997.184,TRUE
"NGG",8,0.1055,0.6225,0.1935,0.3108,44,1997.184,TRUE
"NGG",8,0.1107,0.7775,0.2363,0.3039,44,1997.184,TRUE
"NGG",8,0.1126,0.5652,0.3442,0.609,44,1997.184,TRUE
"NGG",8,0.1156,0.5897,0.3838,0.6508,44,1997.184,TRUE
"NGG",8,0.1399,1.1685,0.2132,0.1825,44,1997.184,TRUE
"NGG",8,0.1459,0.8435,0.2209,0.2619,44,1997.184,TRUE
"NGG",8,0.1526,0.7162,0.2748,0.3837,44,1997.184,TRUE
"NGG",8,0.1624,1.2876,0.2206,0.1713,44,1997.184,TRUE
"NGG",8,0.2222,0.6508,0.5203,0.7995,44,1997.184,TRUE
"NGG",8,0.2451,1.6098,0.3125,0.1941,44,1997.184,TRUE
"NGG",8,0.2765,2.042,0.273,0.1337,44,1997.184,TRUE
"NGG",8,0.2937,1.1666,0.4545,0.3896,44,1997.184,TRUE
"NGG",8,0.3397,0.9399,0.5623,0.5983,44,1997.184,TRUE
"NGG",8,0.3685,1.2563,0.3794,0.302,44,1997.184,TRUE
"NGG",8,0.3734,1.7235,0.4493,0.2607,44,1997.184,TRUE
"NGG",8,0.3955,2.3873,0.3646,0.1527,44,1997.184,TRUE
"NGG",8,0.4493,1.1978,0.6666,0.5565,44,1997.184,TRUE
"NGG",8,0.5384,1.5842,0.461,0.291,44,1997.184,TRUE
"NGG",9,0.0052,0.1915,0.0274,0.1431,44,1993.336,TRUE
"NGG",9,0.006,0.1933,0.0433,0.224,44,1993.336,TRUE
"NGG",9,0.0064,0.2132,0.0433,0.2031,44,1993.336,TRUE
"NGG",9,0.0067,0.2141,0.0386,0.1803,44,1993.336,TRUE
"NGG",9,0.0067,0.2091,0.0547,0.2616,44,1993.336,TRUE
"NGG",9,0.0071,0.1832,0.0433,0.2364,44,1993.336,TRUE
"NGG",9,0.0075,0.1823,0.0698,0.3829,44,1993.336,TRUE
"NGG",9,0.0075,0.2166,0.0386,0.1782,44,1993.336,TRUE
"NGG",9,0.0079,0.1783,0.0433,0.2428,44,1993.336,TRUE
"NGG",9,0.0079,0.1823,0.0433,0.2375,44,1993.336,TRUE
"NGG",9,0.0079,0.2765,0.0388,0.1403,44,1993.336,TRUE
"NGG",9,0.0079,0.1784,0.0697,0.3907,44,1993.336,TRUE
"NGG",9,0.0082,0.2056,0.0698,0.3395,44,1993.336,TRUE
"NGG",9,0.0082,0.2206,0.0547,0.248,44,1993.336,TRUE
"NGG",9,0.0086,0.2132,0.0388,0.182,44,1993.336,TRUE
"NGG",9,0.0086,0.2602,0.0433,0.1664,44,1993.336,TRUE
"NGG",9,0.0086,0.271,0.0388,0.1432,44,1993.336,TRUE
"NGG",9,0.009,0.2902,0.0581,0.2002,44,1993.336,TRUE
"NGG",9,0.009,0.2954,0.0581,0.1967,44,1993.336,TRUE
"NGG",9,0.0097,0.2357,0.0796,0.3377,44,1993.336,TRUE
"NGG",9,0.0101,0.178,0.0613,0.3444,44,1993.336,TRUE
"NGG",9,0.0101,0.2166,0.0611,0.2821,44,1993.336,TRUE
"NGG",9,0.0101,0.2091,0.0433,0.2071,44,1993.336,TRUE
"NGG",9,0.0101,0.3794,0.0388,0.1023,44,1993.336,TRUE
"NGG",9,0.0101,0.29,0.0433,0.1493,44,1993.336,TRUE
"NGG",9,0.0101,0.208,0.0698,0.3356,44,1993.336,TRUE
"NGG",9,0.0105,0.2576,0.0433,0.1681,44,1993.336,TRUE
"NGG",9,0.0105,0.1786,0.0796,0.4457,44,1993.336,TRUE
"NGG",9,0.0105,0.1903,0.0866,0.4551,44,1993.336,TRUE
"NGG",9,0.0108,0.2202,0.0613,0.2784,44,1993.336,TRUE
"NGG",9,0.0108,0.2057,0.0821,0.3991,44,1993.336,TRUE
"NGG",9,0.0108,0.178,0.0799,0.4489,44,1993.336,TRUE
"NGG",9,0.0108,0.2165,0.0611,0.2822,44,1993.336,TRUE
"NGG",9,0.0108,0.2585,0.0611,0.2364,44,1993.336,TRUE
"NGG",9,0.0112,0.2627,0.0581,0.2212,44,1993.336,TRUE
"NGG",9,0.0112,0.1826,0.0864,0.4732,44,1993.336,TRUE
"NGG",9,0.0112,0.2267,0.0611,0.2695,44,1993.336,TRUE
"NGG",9,0.0112,0.1783,0.0698,0.3915,44,1993.336,TRUE
"NGG",9,0.0112,0.3174,0.0432,0.1361,44,1993.336,TRUE
"NGG",9,0.0112,0.2964,0.0579,0.1953,44,1993.336,TRUE
"NGG",9,0.0112,0.2913,0.0386,0.1325,44,1993.336,TRUE
"NGG",9,0.0116,0.2141,0.0796,0.3718,44,1993.336,TRUE
"NGG",9,0.0116,0.1915,0.0821,0.4287,44,1993.336,TRUE
"NGG",9,0.0116,0.333,0.0547,0.1643,44,1993.336,TRUE
"NGG",9,0.012,0.208,0.0866,0.4163,44,1993.336,TRUE
"NGG",9,0.0123,0.1976,0.0796,0.4028,44,1993.336,TRUE
"NGG",9,0.0123,0.1838,0.0864,0.4701,44,1993.336,TRUE
"NGG",9,0.0123,0.3054,0.0433,0.1418,44,1993.336,TRUE
"NGG",9,0.0123,0.2942,0.0613,0.2084,44,1993.336,TRUE
"NGG",9,0.0127,0.2056,0.0968,0.4708,44,1993.336,TRUE
"NGG",9,0.0127,0.1838,0.0864,0.4701,44,1993.336,TRUE
"NGG",9,0.0131,0.1786,0.0796,0.4457,44,1993.336,TRUE
"NGG",9,0.0131,0.1993,0.1127,0.5655,44,1993.336,TRUE
"NGG",9,0.0131,0.2524,0.0697,0.2761,44,1993.336,TRUE
"NGG",9,0.0135,0.3116,0.0698,0.224,44,1993.336,TRUE
"NGG",9,0.0135,0.2922,0.0613,0.2098,44,1993.336,TRUE
"NGG",9,0.0135,0.2016,0.0799,0.3963,44,1993.336,TRUE
"NGG",9,0.0138,0.2016,0.141,0.6994,44,1993.336,TRUE
"NGG",9,0.0138,0.2091,0.0968,0.4629,44,1993.336,TRUE
"NGG",9,0.0142,0.3607,0.0613,0.1699,44,1993.336,TRUE
"NGG",9,0.0142,0.2254,0.0698,0.3097,44,1993.336,TRUE
"NGG",9,0.0146,0.2166,0.0796,0.3675,44,1993.336,TRUE
"NGG",9,0.0146,0.2056,0.0968,0.4708,44,1993.336,TRUE
"NGG",9,0.0146,0.1823,0.1129,0.6193,44,1993.336,TRUE
"NGG",9,0.0146,0.1748,0.0988,0.5652,44,1993.336,TRUE
"NGG",9,0.0146,0.1948,0.0985,0.5056,44,1993.336,TRUE
"NGG",9,0.015,0.2922,0.0613,0.2098,44,1993.336,TRUE
"NGG",9,0.015,0.1969,0.0988,0.5018,44,1993.336,TRUE
"NGG",9,0.015,0.3717,0.0698,0.1878,44,1993.336,TRUE
"NGG",9,0.015,0.3008,0.0611,0.2031,44,1993.336,TRUE
"NGG",9,0.0153,0.2585,0.0796,0.3079,44,1993.336,TRUE
"NGG",9,0.0153,0.1993,0.1127,0.5655,44,1993.336,TRUE
"NGG",9,0.0157,0.3372,0.0581,0.1723,44,1993.336,TRUE
"NGG",9,0.0157,0.2094,0.0864,0.4126,44,1993.336,TRUE
"NGG",9,0.0161,0.312,0.0866,0.2776,44,1993.336,TRUE
"NGG",9,0.0161,0.272,0.0985,0.3621,44,1993.336,TRUE
"NGG",9,0.0161,0.2254,0.0698,0.3097,44,1993.336,TRUE
"NGG",9,0.0161,0.3987,0.0697,0.1748,44,1993.336,TRUE
"NGG",9,0.0165,0.1993,0.1127,0.5655,44,1993.336,TRUE
"NGG",9,0.0165,0.1933,0.0968,0.5008,44,1993.336,TRUE
"NGG",9,0.0165,0.2598,0.0864,0.3326,44,1993.336,TRUE
"NGG",9,0.0168,0.1935,0.1238,0.6398,44,1993.336,TRUE
"NGG",9,0.0168,0.1786,0.1174,0.6573,44,1993.336,TRUE
"NGG",9,0.0168,0.2363,0.0967,0.4092,44,1993.336,TRUE
"NGG",9,0.0172,0.3009,0.0821,0.2728,44,1993.336,TRUE
"NGG",9,0.0172,0.2166,0.0985,0.4548,44,1993.336,TRUE
"NGG",9,0.0176,0.2204,0.0968,0.4392,44,1993.336,TRUE
"NGG",9,0.0176,0.2443,0.1043,0.4269,44,1993.336,TRUE
"NGG",9,0.0176,0.178,0.1179,0.6624,44,1993.336,TRUE
"NGG",9,0.018,0.2188,0.1094,0.5,44,1993.336,TRUE
"NGG",9,0.018,0.4806,0.0697,0.145,44,1993.336,TRUE
"NGG",9,0.018,0.1783,0.1239,0.6949,44,1993.336,TRUE
"NGG",9,0.018,0.363,0.0866,0.2386,44,1993.336,TRUE
"NGG",9,0.018,0.2635,0.0796,0.3021,44,1993.336,TRUE
"NGG",9,0.0183,0.2091,0.1129,0.5399,44,1993.336,TRUE
"NGG",9,0.0183,0.3554,0.0697,0.1961,44,1993.336,TRUE
"NGG",9,0.0183,0.2165,0.1127,0.5206,44,1993.336,TRUE
"NGG",9,0.0187,0.1786,0.1174,0.6573,44,1993.336,TRUE
"NGG",9,0.0187,0.3696,0.0697,0.1886,44,1993.336,TRUE
"NGG",9,0.0191,0.5109,0.0547,0.1071,44,1993.336,TRUE
"NGG",9,0.0191,0.2094,0.1127,0.5382,44,1993.336,TRUE
"NGG",9,0.0191,0.2206,0.0967,0.4383,44,1993.336,TRUE
"NGG",9,0.0191,0.4901,0.0611,0.1247,44,1993.336,TRUE
"NGG",9,0.0198,0.4084,0.0697,0.1707,44,1993.336,TRUE
"NGG",9,0.0198,0.4248,0.0611,0.1438,44,1993.336,TRUE
"NGG",9,0.0202,0.2476,0.0968,0.391,44,1993.336,TRUE
"NGG",9,0.0202,0.513,0.0611,0.1191,44,1993.336,TRUE
"NGG",9,0.0202,0.288,0.0864,0.3,44,1993.336,TRUE
"NGG",9,0.0202,0.3897,0.0864,0.2217,44,1993.336,TRUE
"NGG",9,0.0202,0.3568,0.0967,0.271,44,1993.336,TRUE
"NGG",9,0.0202,0.2902,0.0988,0.3405,44,1993.336,TRUE
"NGG",9,0.0202,0.2334,0.1174,0.503,44,1993.336,TRUE
"NGG",9,0.0206,0.2349,0.1179,0.5019,44,1993.336,TRUE
"NGG",9,0.0206,0.4303,0.0611,0.142,44,1993.336,TRUE
"NGG",9,0.0206,0.3619,0.0796,0.22,44,1993.336,TRUE
"NGG",9,0.0213,0.3596,0.0968,0.2692,44,1993.336,TRUE
"NGG",9,0.0213,0.2766,0.0799,0.2889,44,1993.336,TRUE
"NGG",9,0.0217,0.29,0.0968,0.3338,44,1993.336,TRUE
"NGG",9,0.0217,0.3981,0.0613,0.154,44,1993.336,TRUE
"NGG",9,0.0217,0.2359,0.1239,0.5252,44,1993.336,TRUE
"NGG",9,0.0221,0.435,0.0611,0.1405,44,1993.336,TRUE
"NGG",9,0.0221,0.3022,0.0967,0.32,44,1993.336,TRUE
"NGG",9,0.0221,0.3753,0.1239,0.3301,44,1993.336,TRUE
"NGG",9,0.0221,0.2363,0.1394,0.5899,44,1993.336,TRUE
"NGG",9,0.0221,0.4384,0.0698,0.1592,44,1993.336,TRUE
"NGG",9,0.0224,0.2954,0.1225,0.4147,44,1993.336,TRUE
"NGG",9,0.0224,0.1832,0.1655,0.9034,44,1993.336,TRUE
"NGG",9,0.0228,0.2539,0.1179,0.4644,44,1993.336,TRUE
"NGG",9,0.0228,0.2773,0.104,0.375,44,1993.336,TRUE
"NGG",9,0.0232,0.3063,0.0864,0.2821,44,1993.336,TRUE
"NGG",9,0.0236,0.5289,0.0796,0.1505,44,1993.336,TRUE
"NGG",9,0.0236,0.3547,0.0698,0.1968,44,1993.336,TRUE
"NGG",9,0.0236,0.2875,0.0968,0.3367,44,1993.336,TRUE
"NGG",9,0.0239,0.2363,0.1663,0.7038,44,1993.336,TRUE
"NGG",9,0.0239,0.4371,0.0796,0.1821,44,1993.336,TRUE
"NGG",9,0.0239,0.2812,0.1225,0.4356,44,1993.336,TRUE
"NGG",9,0.0239,0.2903,0.0967,0.3331,44,1993.336,TRUE
"NGG",9,0.0243,0.4113,0.0967,0.2351,44,1993.336,TRUE
"NGG",9,0.0243,0.2517,0.1755,0.6973,44,1993.336,TRUE
"NGG",9,0.0243,0.3714,0.0968,0.2606,44,1993.336,TRUE
"NGG",9,0.0243,0.4516,0.0697,0.1543,44,1993.336,TRUE
"NGG",9,0.0247,0.2539,0.1179,0.4644,44,1993.336,TRUE
"NGG",9,0.0251,0.5396,0.0864,0.1601,44,1993.336,TRUE
"NGG",9,0.0251,0.269,0.1127,0.419,44,1993.336,TRUE
"NGG",9,0.0258,0.3382,0.104,0.3075,44,1993.336,TRUE
"NGG",9,0.0258,0.2792,0.1394,0.4993,44,1993.336,TRUE
"NGG",9,0.0262,0.2421,0.1561,0.6448,44,1993.336,TRUE
"NGG",9,0.0262,0.383,0.0821,0.2144,44,1993.336,TRUE
"NGG",9,0.0262,0.432,0.0698,0.1616,44,1993.336,TRUE
"NGG",9,0.0262,0.2421,0.1561,0.6448,44,1993.336,TRUE
"NGG",9,0.0266,0.392,0.1558,0.3974,44,1993.336,TRUE
"NGG",9,0.0269,0.2334,0.1475,0.632,44,1993.336,TRUE
"NGG",9,0.0269,0.245,0.1221,0.4984,44,1993.336,TRUE
"NGG",9,0.0269,0.3496,0.0988,0.2826,44,1993.336,TRUE
"NGG",9,0.0273,0.5076,0.0821,0.1617,44,1993.336,TRUE
"NGG",9,0.0273,0.4843,0.0985,0.2034,44,1993.336,TRUE
"NGG",9,0.0273,0.7398,0.0547,0.0739,44,1993.336,TRUE
"NGG",9,0.0273,0.6659,0.0611,0.0918,44,1993.336,TRUE
"NGG",9,0.0277,0.4521,0.0799,0.1767,44,1993.336,TRUE
"NGG",9,0.0277,0.2955,0.1127,0.3814,44,1993.336,TRUE
"NGG",9,0.0284,0.3237,0.1225,0.3784,44,1993.336,TRUE
"NGG",9,0.0284,0.5132,0.1655,0.3225,44,1993.336,TRUE
"NGG",9,0.0284,0.3554,0.1127,0.3171,44,1993.336,TRUE
"NGG",9,0.0284,0.3702,0.0985,0.2661,44,1993.336,TRUE
"NGG",9,0.0284,0.2258,0.1663,0.7365,44,1993.336,TRUE
"NGG",9,0.0288,0.2329,0.1784,0.766,44,1993.336,TRUE
"NGG",9,0.0288,0.7539,0.0613,0.0813,44,1993.336,TRUE
"NGG",9,0.0292,0.245,0.1592,0.6498,44,1993.336,TRUE
"NGG",9,0.0292,0.3154,0.1592,0.5048,44,1993.336,TRUE
"NGG",9,0.0299,0.5359,0.0796,0.1485,44,1993.336,TRUE
"NGG",9,0.0303,0.5115,0.0697,0.1363,44,1993.336,TRUE
"NGG",9,0.0303,0.6151,0.0697,0.1133,44,1993.336,TRUE
"NGG",9,0.0307,0.295,0.1396,0.4732,44,1993.336,TRUE
"NGG",9,0.0311,0.4161,0.0866,0.2081,44,1993.336,TRUE
"NGG",9,0.0311,0.3372,0.1225,0.3633,44,1993.336,TRUE
"NGG",9,0.0314,0.2397,0.1832,0.7643,44,1993.336,TRUE
"NGG",9,0.0314,0.2773,0.1296,0.4674,44,1993.336,TRUE
"NGG",9,0.0314,0.5227,0.0799,0.1529,44,1993.336,TRUE
"NGG",9,0.0318,0.477,0.1299,0.2723,44,1993.336,TRUE
"NGG",9,0.0322,0.8177,0.0611,0.0747,44,1993.336,TRUE
"NGG",9,0.0322,0.2388,0.2023,0.8472,44,1993.336,TRUE
"NGG",9,0.0329,0.3283,0.1368,0.4167,44,1993.336,TRUE
"NGG",9,0.0329,0.3573,0.1557,0.4358,44,1993.336,TRUE
"NGG",9,0.0333,0.2766,0.1475,0.5333,44,1993.336,TRUE
"NGG",9,0.0348,0.4333,0.1174,0.2709,44,1993.336,TRUE
"NGG",9,0.0348,0.5236,0.0796,0.152,44,1993.336,TRUE
"NGG",9,0.0355,0.3174,0.1238,0.39,44,1993.336,TRUE
"NGG",9,0.0363,0.3129,0.1471,0.4701,44,1993.336,TRUE
"NGG",9,0.0363,0.6369,0.0799,0.1255,44,1993.336,TRUE
"NGG",9,0.0363,0.29,0.1511,0.521,44,1993.336,TRUE
"NGG",9,0.0363,0.4956,0.1663,0.3356,44,1993.336,TRUE
"NGG",9,0.0363,0.3838,0.1239,0.3228,44,1993.336,TRUE
"NGG",9,0.0363,0.2397,0.2016,0.8411,44,1993.336,TRUE
"NGG",9,0.0367,0.3523,0.137,0.3889,44,1993.336,TRUE
"NGG",9,0.0367,0.8237,0.0697,0.0846,44,1993.336,TRUE
"NGG",9,0.037,0.6557,0.0988,0.1507,44,1993.336,TRUE
"NGG",9,0.0374,0.338,0.2258,0.668,44,1993.336,TRUE
"NGG",9,0.0374,0.3295,0.151,0.4583,44,1993.336,TRUE
"NGG",9,0.0378,0.3727,0.178,0.4776,44,1993.336,TRUE
"NGG",9,0.0378,0.3741,0.1406,0.3758,44,1993.336,TRUE
"NGG",9,0.0382,0.2585,0.178,0.6886,44,1993.336,TRUE
"NGG",9,0.0382,0.3433,0.1406,0.4096,44,1993.336,TRUE
"NGG",9,0.0382,0.4545,0.1179,0.2594,44,1993.336,TRUE
"NGG",9,0.0382,0.5105,0.1299,0.2545,44,1993.336,TRUE
"NGG",9,0.0385,0.3113,0.1562,0.5018,44,1993.336,TRUE
"NGG",9,0.0385,0.4268,0.1557,0.3648,44,1993.336,TRUE
"NGG",9,0.0385,0.288,0.1903,0.6608,44,1993.336,TRUE
"NGG",9,0.0389,0.5561,0.1043,0.1876,44,1993.336,TRUE
"NGG",9,0.0389,0.4237,0.1732,0.4088,44,1993.336,TRUE
"NGG",9,0.0393,0.269,0.1989,0.7394,44,1993.336,TRUE
"NGG",9,0.0397,0.4989,0.0968,0.194,44,1993.336,TRUE
"NGG",9,0.0412,0.3871,0.1783,0.4606,44,1993.336,TRUE
"NGG",9,0.0415,0.3561,0.1471,0.4131,44,1993.336,TRUE
"NGG",9,0.0415,0.6136,0.0799,0.1302,44,1993.336,TRUE
"NGG",9,0.0423,0.3113,0.1755,0.5638,44,1993.336,TRUE
"NGG",9,0.0427,0.36,0.1663,0.4619,44,1993.336,TRUE
"NGG",9,0.0434,0.6286,0.0988,0.1572,44,1993.336,TRUE
"NGG",9,0.0438,0.295,0.2334,0.7912,44,1993.336,TRUE
"NGG",9,0.0445,0.3464,0.1558,0.4498,44,1993.336,TRUE
"NGG",9,0.0453,0.7156,0.0968,0.1353,44,1993.336,TRUE
"NGG",9,0.0453,0.3551,0.1732,0.4877,44,1993.336,TRUE
"NGG",9,0.046,0.459,0.1598,0.3481,44,1993.336,TRUE
"NGG",9,0.0464,0.3185,0.2635,0.8273,44,1993.336,TRUE
"NGG",9,0.0464,0.3895,0.2922,0.7502,44,1993.336,TRUE
"NGG",9,0.0471,0.4088,0.2132,0.5215,44,1993.336,TRUE
"NGG",9,0.0475,0.2954,0.1976,0.6689,44,1993.336,TRUE
"NGG",9,0.0479,0.4521,0.1838,0.4065,44,1993.336,TRUE
"NGG",9,0.0483,0.5227,0.1562,0.2988,44,1993.336,TRUE
"NGG",9,0.0486,0.6308,0.1129,0.179,44,1993.336,TRUE
"NGG",9,0.0486,0.33,0.1655,0.5015,44,1993.336,TRUE
"NGG",9,0.049,1.0197,0.0796,0.0781,44,1993.336,TRUE
"NGG",9,0.049,0.8345,0.165,0.1977,44,1993.336,TRUE
"NGG",9,0.0494,0.306,0.2359,0.7709,44,1993.336,TRUE
"NGG",9,0.0501,0.7102,0.1043,0.1469,44,1993.336,TRUE
"NGG",9,0.0501,0.619,0.1562,0.2523,44,1993.336,TRUE
"NGG",9,0.0505,0.4667,0.1365,0.2925,44,1993.336,TRUE
"NGG",9,0.0505,0.356,0.1976,0.5551,44,1993.336,TRUE
"NGG",9,0.0505,0.4781,0.1558,0.3259,44,1993.336,TRUE
"NGG",9,0.0516,0.7392,0.0967,0.1308,44,1993.336,TRUE
"NGG",9,0.0516,0.3217,0.2363,0.7345,44,1993.336,TRUE
"NGG",9,0.0524,0.3911,0.1838,0.47,44,1993.336,TRUE
"NGG",9,0.0524,0.4507,0.1786,0.3963,44,1993.336,TRUE
"NGG",9,0.0565,0.6138,0.2426,0.3952,44,1993.336,TRUE
"NGG",9,0.0606,0.4655,0.1748,0.3755,44,1993.336,TRUE
"NGG",9,0.0606,0.4901,0.165,0.3367,44,1993.336,TRUE
"NGG",9,0.0621,0.5827,0.1365,0.2343,44,1993.336,TRUE
"NGG",9,0.0629,0.3695,0.2876,0.7783,44,1993.336,TRUE
"NGG",9,0.0632,0.4142,0.2159,0.5212,44,1993.336,TRUE
"NGG",9,0.064,0.3753,0.3222,0.8585,44,1993.336,TRUE
"NGG",9,0.0688,0.7569,0.1179,0.1558,44,1993.336,TRUE
"NGG",9,0.0696,0.7269,0.1225,0.1685,44,1993.336,TRUE
"NGG",9,0.0703,0.3987,0.2421,0.6072,44,1993.336,TRUE
"NGG",9,0.0711,0.4886,0.1838,0.3762,44,1993.336,TRUE
"NGG",9,0.0711,0.3433,0.3054,0.8896,44,1993.336,TRUE
"NGG",9,0.0741,0.5201,0.2086,0.4011,44,1993.336,TRUE
"NGG",9,0.0745,0.547,0.2094,0.3828,44,1993.336,TRUE
"NGG",9,0.0752,0.6462,0.2206,0.3414,44,1993.336,TRUE
"NGG",9,0.0759,0.4071,0.2766,0.6794,44,1993.336,TRUE
"NGG",9,0.0767,1.0976,0.0967,0.0881,44,1993.336,TRUE
"NGG",9,0.0782,0.6851,0.1365,0.1992,44,1993.336,TRUE
"NGG",9,0.0786,0.8352,0.1239,0.1483,44,1993.336,TRUE
"NGG",9,0.0846,0.6701,0.3758,0.5608,44,1993.336,TRUE
"NGG",9,0.0853,0.445,0.2792,0.6274,44,1993.336,TRUE
"NGG",9,0.0879,0.6048,0.234,0.3869,44,1993.336,TRUE
"NGG",9,0.0935,0.6382,0.2527,0.396,44,1993.336,TRUE
"NGG",9,0.0954,0.7197,0.1903,0.2644,44,1993.336,TRUE
"NGG",9,0.098,0.9101,0.1838,0.202,44,1993.336,TRUE
"NGG",9,0.1066,0.591,0.2254,0.3814,44,1993.336,TRUE
"NGG",9,0.11,0.6659,0.2349,0.3528,44,1993.336,TRUE
"NGG",9,0.1122,0.504,0.306,0.6071,44,1993.336,TRUE
"NGG",9,0.119,0.5315,0.3217,0.6053,44,1993.336,TRUE
"NGG",9,0.1216,0.6348,0.2476,0.39,44,1993.336,TRUE
"NGG",9,0.122,0.7188,0.1989,0.2767,44,1993.336,TRUE
"NGG",9,0.1235,1.077,0.178,0.1653,44,1993.336,TRUE
"NGG",9,0.1302,0.6299,0.2602,0.4131,44,1993.336,TRUE
"NGG",9,0.1306,0.644,0.233,0.3618,44,1993.336,TRUE
